orientation,household,decoration,residence_id,unit_price,house_type,property_type,residence_url,house_owner,mortgage,area,elevator,build_type,heating_style,structure,lj_num,total_floor,crawl_time,listing_date,last_deal,house_backup,inner_area,total_price,build_struct,ring_num,url,house_age,floor,house_type_struct
南,一梯三户,其他,0,14474,普通住宅,商品房,https://jn.lianjia.com/xiaoqu/457098694381865/,暂无数据,暂无数据,76㎡,无,板楼,自供暖,2室2厅1厨1卫,103101754852,7,2017-09-24 21:58:03,2017-09-23,暂无数据,未上传房本照片,暂无数据,110,砖混结构, ,https://jn.lianjia.com/ershoufang/103101754852.html,暂无数据,高楼层,暂无数据
北,六梯十五户,其他,0,14476,普通住宅,商品房,https://wh.lianjia.com/xiaoqu/378230618541890/,暂无数据,暂无数据,229.35㎡,有,塔楼,,5室2厅0厨2卫,104100621628,25,2017-09-24 21:58:19,2017-09-24,暂无数据,未上传房本照片,暂无数据,332,钢混结构, 一至二环,https://wh.lianjia.com/ershoufang/104100621628.html,暂无数据,中楼层,暂无数据
北,两梯八户,其他,0,33561,普通住宅,已购公房,https://jn.lianjia.com/xiaoqu/456945339355293/,暂无数据,暂无数据,89.39㎡,有,塔楼,集中供暖,2室2厅1厨1卫,103101751355,26,2017-09-24 21:58:27,2017-09-22,暂无数据,未上传房本照片,暂无数据,300,钢混结构, ,https://jn.lianjia.com/ershoufang/103101751355.html,暂无数据,低楼层,暂无数据
南 北,一梯两户,精装,0,15348,普通住宅,商品房,https://jn.lianjia.com/xiaoqu/4511059991664/,共有,有抵押,84.7㎡,暂无数据,板楼,集中供暖,2室2厅1厨1卫,103101748747,7,2017-09-24 21:59:23,2017-09-22,暂无数据,未上传房本照片,暂无数据,130,钢混结构, 二环内,https://jn.lianjia.com/ershoufang/103101748747.html,暂无数据,高楼层,暂无数据
南,两梯八户,其他,0,37561,普通住宅,已购公房,https://jn.lianjia.com/xiaoqu/456945339355293/,暂无数据,暂无数据,82㎡,有,塔楼,集中供暖,2室2厅1厨1卫,103101755954,26,2017-09-24 21:59:38,2017-09-24,暂无数据,未上传房本照片,暂无数据,308,钢混结构, ,https://jn.lianjia.com/ershoufang/103101755954.html,暂无数据,高楼层,暂无数据
南 北,一梯两户,其他,0,35000,普通住宅,已购公房,https://jn.lianjia.com/xiaoqu/4511100915829/,暂无数据,暂无数据,156㎡,无,板楼,集中供暖,3室2厅1厨2卫,103101755028,4,2017-09-24 21:59:38,2017-09-23,暂无数据,未上传房本照片,暂无数据,546,砖混结构, ,https://jn.lianjia.com/ershoufang/103101755028.html,暂无数据,高楼层,暂无数据
南 北,一梯两户,精装,0,23164,普通住宅,商品房,https://wh.lianjia.com/xiaoqu/3711060817741/,非共有,无抵押,133.83㎡,无,板楼,,3室2厅1厨2卫,104100620140,8,2017-09-24 21:59:40,2017-09-23,暂无数据,未上传房本照片,暂无数据,310,钢混结构, 一至二环,https://wh.lianjia.com/ershoufang/104100620140.html,暂无数据,中楼层,暂无数据
南,两梯四户,其他,0,22778,普通住宅,商品房,https://wh.lianjia.com/xiaoqu/3711056913741/,暂无数据,暂无数据,90㎡,有,板楼,,3室2厅1厨1卫,104100621892,18,2017-09-24 21:59:49,2017-09-24,暂无数据,未上传房本照片,暂无数据,205,钢混结构, 二至三环,https://wh.lianjia.com/ershoufang/104100621892.html,暂无数据,低楼层,暂无数据
南,两梯六户,其他,0,23191,普通住宅,商品房,https://wh.lianjia.com/xiaoqu/3711056496921/,共有,暂无数据,75.46㎡,有,板楼,,2室1厅1厨1卫,104100617378,32,2017-09-24 21:59:53,2017-09-22,2016-09-07,已上传房本照片,55.49㎡,175,钢混结构, 一至二环,https://wh.lianjia.com/ershoufang/104100617378.html,暂无数据,中楼层,暂无数据
南 北,一梯四户,其他,0,15537,普通住宅,商品房,https://wh.lianjia.com/xiaoqu/3711056672595/,共有,暂无数据,121㎡,无,板楼,,3室2厅1厨2卫,104100618042,7,2017-09-24 21:59:53,2017-09-22,2008-07-14,已上传房本照片,104㎡,188,钢混结构, 二至三环,https://wh.lianjia.com/ershoufang/104100618042.html,满五年,低楼层,平层
西南,一梯六十七户,其他,0,14000,普通住宅,商品房,https://wh.lianjia.com/xiaoqu/3716544985787569/,暂无数据,暂无数据,33㎡,暂无数据,板楼,,1室0厅0厨0卫,104100618083,5,2017-09-24 21:59:54,2017-09-22,暂无数据,未上传房本照片,暂无数据,46.2,钢混结构, 二至三环,https://wh.lianjia.com/ershoufang/104100618083.html,暂无数据,高楼层,暂无数据
南 北,两梯两户,其他,0,20958,普通住宅,商品房,https://wh.lianjia.com/xiaoqu/3711056677503/,暂无数据,暂无数据,167㎡,有,板楼,,4室2厅1厨2卫,104100619514,18,2017-09-24 21:59:55,2017-09-23,暂无数据,未上传房本照片,暂无数据,350,钢混结构, 一至二环,https://wh.lianjia.com/ershoufang/104100619514.html,暂无数据,低楼层,暂无数据
南 北,两梯四户,其他,0,26020,普通住宅,商品房,https://wh.lianjia.com/xiaoqu/378872888905061/,暂无数据,暂无数据,98㎡,有,塔楼,,3室2厅1厨1卫,104100619628,33,2017-09-24 21:59:56,2017-09-23,暂无数据,未上传房本照片,暂无数据,255,钢混结构, 二至三环,https://wh.lianjia.com/ershoufang/104100619628.html,暂无数据,低楼层,暂无数据
南,一梯两户,其他,0,17886,普通住宅,商品房,https://wh.lianjia.com/xiaoqu/3711056666643/,暂无数据,暂无数据,123㎡,无,板楼,,3室2厅1厨2卫,104100619714,6,2017-09-24 21:59:56,2017-09-23,暂无数据,未上传房本照片,暂无数据,220,钢混结构, 二至三环,https://wh.lianjia.com/ershoufang/104100619714.html,暂无数据,中楼层,暂无数据
南,一梯三户,其他,0,25117,普通住宅,商品房,https://wh.lianjia.com/xiaoqu/3711056918299/,非共有,暂无数据,85.6㎡,有,板楼,,2室2厅1厨1卫,104100618156,11,2017-09-24 21:59:56,2017-09-22,2016-04-29,已上传房本照片,11.19㎡,215,钢混结构, ,https://wh.lianjia.com/ershoufang/104100618156.html,暂无数据,中楼层,暂无数据
南 北,一梯两户,其他,0,16838,普通住宅,商品房,https://wh.lianjia.com/xiaoqu/3711056668080/,暂无数据,暂无数据,190.05㎡,无,板楼,,4室2厅1厨3卫,104100620273,6,2017-09-24 21:59:57,2017-09-23,暂无数据,未上传房本照片,暂无数据,320,钢混结构, 二至三环,https://wh.lianjia.com/ershoufang/104100620273.html,暂无数据,高楼层,暂无数据
南 北,一梯两户,简装,0,18812,普通住宅,商品房,https://wh.lianjia.com/xiaoqu/3711056506378/,非共有,无抵押,101㎡,无,板楼,,3室2厅1厨1卫,104100620452,6,2017-09-24 22:00:02,2017-09-24,暂无数据,未上传房本照片,暂无数据,190,钢混结构, 二至三环,https://wh.lianjia.com/ershoufang/104100620452.html,暂无数据,低楼层,暂无数据
南 北,两梯四户,其他,0,22018,普通住宅,商品房,https://wh.lianjia.com/xiaoqu/3711056679539/,暂无数据,暂无数据,109㎡,有,板楼,,3室2厅1厨2卫,104100620089,32,2017-09-24 22:00:04,2017-09-23,暂无数据,未上传房本照片,暂无数据,240,钢混结构, 二至三环,https://wh.lianjia.com/ershoufang/104100620089.html,暂无数据,低楼层,暂无数据
南,一梯六户,其他,0,27174,普通住宅,商品房,https://wh.lianjia.com/xiaoqu/3711099882427/,暂无数据,暂无数据,46㎡,暂无数据,板楼,,2室1厅1厨1卫,104100620950,32,2017-09-24 22:00:04,2017-09-24,暂无数据,未上传房本照片,暂无数据,125,钢混结构, 二至三环,https://wh.lianjia.com/ershoufang/104100620950.html,暂无数据,低楼层,暂无数据
南,一梯十九户,其他,0,16981,商住两用,商品房,https://wh.lianjia.com/xiaoqu/3711063197256/,暂无数据,暂无数据,53㎡,暂无数据,塔楼,,2室2厅2厨2卫,104100620881,29,2017-09-24 22:00:04,2017-09-24,暂无数据,未上传房本照片,暂无数据,90,钢混结构, 二至三环,https://wh.lianjia.com/ershoufang/104100620881.html,暂无数据,高楼层,平层
南,五梯二十户,其他,0,18421,商住两用,商品房,https://wh.lianjia.com/xiaoqu/3711063198374/,暂无数据,暂无数据,38㎡,有,板楼,,2室2厅1厨1卫,104100621027,17,2017-09-24 22:00:04,2017-09-24,暂无数据,未上传房本照片,暂无数据,70,钢混结构, 二至三环,https://wh.lianjia.com/ershoufang/104100621027.html,暂无数据,中楼层,复式
南 北,一梯六户,其他,0,32174,普通住宅,商品房,https://wh.lianjia.com/xiaoqu/3711099882427/,暂无数据,暂无数据,46㎡,暂无数据,板楼,,2室1厅1厨1卫,104100621100,32,2017-09-24 22:00:06,2017-09-24,暂无数据,未上传房本照片,暂无数据,148,钢混结构, 二至三环,https://wh.lianjia.com/ershoufang/104100621100.html,暂无数据,高楼层,暂无数据
南 北,一梯三户,其他,0,19712,普通住宅,已购公房,https://jn.lianjia.com/xiaoqu/458600565067730/,暂无数据,暂无数据,65.95㎡,暂无数据,板楼,集中供暖,2室1厅1厨1卫,103101751653,6,2017-09-24 22:00:07,2017-09-23,暂无数据,未上传房本照片,暂无数据,130,砖混结构, ,https://jn.lianjia.com/ershoufang/103101751653.html,暂无数据,高楼层,暂无数据
南 北,一梯三户,其他,0,33333,普通住宅,已购公房,https://jn.lianjia.com/xiaoqu/4511058199536/,非共有,无抵押,105㎡,无,板楼,集中供暖,3室2厅1厨1卫,103101749652,6,2017-09-24 22:00:09,2017-09-22,暂无数据,未上传房本照片,暂无数据,350,钢混结构, 二环内,https://jn.lianjia.com/ershoufang/103101749652.html,暂无数据,低楼层,暂无数据
南 北,一梯两户,简装,0,30437,普通住宅,商品房,https://jn.lianjia.com/xiaoqu/4511058174490/,非共有,无抵押,114.99㎡,无,板楼,集中供暖,3室2厅1厨2卫,103101753914,7,2017-09-24 22:00:10,2017-09-23,2017-09-23,已上传房本照片,105.71㎡,350,砖混结构, ,https://jn.lianjia.com/ershoufang/103101753914.html,暂无数据,中楼层,暂无数据
南,一梯三户,简装,0,27358,普通住宅,已购公房,https://jn.lianjia.com/xiaoqu/457122466124460/,非共有,无抵押,53㎡,无,板楼,集中供暖,2室1厅1厨1卫,103101752478,6,2017-09-24 22:00:10,2017-09-23,暂无数据,未上传房本照片,暂无数据,145,砖混结构, ,https://jn.lianjia.com/ershoufang/103101752478.html,暂无数据,高楼层,暂无数据
南 北,一梯三户,简装,0,28188,普通住宅,已购公房,https://jn.lianjia.com/xiaoqu/457122466124460/,非共有,无抵押,82.66㎡,无,板楼,集中供暖,3室1厅1厨1卫,103101757740,6,2017-09-24 22:00:10,2017-09-24,暂无数据,未上传房本照片,暂无数据,233,砖混结构, ,https://jn.lianjia.com/ershoufang/103101757740.html,暂无数据,高楼层,暂无数据
南 北,一梯两户,精装,0,18750,普通住宅,已购公房,https://jn.lianjia.com/xiaoqu/458600565067730/,非共有,无抵押,80㎡,暂无数据,板楼,集中供暖,2室1厅1厨1卫,103101757093,4,2017-09-24 22:00:10,2017-09-24,暂无数据,未上传房本照片,暂无数据,150,砖混结构, ,https://jn.lianjia.com/ershoufang/103101757093.html,暂无数据,中楼层,暂无数据
南,一梯四户,简装,0,25126,普通住宅,已购公房,https://jn.lianjia.com/xiaoqu/458144463868552/,非共有,无抵押,43.78㎡,无,板楼,集中供暖,2室0厅1厨1卫,103101751157,4,2017-09-24 22:00:10,2017-09-22,2009-08-04,已上传房本照片,暂无数据,110,砖混结构, ,https://jn.lianjia.com/ershoufang/103101751157.html,满五年,中楼层,暂无数据
南,一梯三户,简装,0,31034,普通住宅,已购公房,https://jn.lianjia.com/xiaoqu/4511058199536/,非共有,无抵押,58㎡,无,板楼,集中供暖,2室1厅1厨1卫,103101758197,6,2017-09-24 22:00:11,2017-09-24,暂无数据,未上传房本照片,暂无数据,180,砖混结构, 二环内,https://jn.lianjia.com/ershoufang/103101758197.html,暂无数据,中楼层,暂无数据
南 北,一梯两户,其他,0,19821,普通住宅,已购公房,https://jn.lianjia.com/xiaoqu/458600565067730/,暂无数据,暂无数据,77.19㎡,暂无数据,板楼,集中供暖,2室1厅1厨1卫,103101758233,5,2017-09-24 22:00:11,2017-09-24,暂无数据,未上传房本照片,暂无数据,153,砖混结构, ,https://jn.lianjia.com/ershoufang/103101758233.html,暂无数据,中楼层,暂无数据
南 北,一梯三户,其他,0,24405,普通住宅,已购公房,https://jn.lianjia.com/xiaoqu/458600565067730/,暂无数据,暂无数据,84㎡,暂无数据,板楼,集中供暖,2室2厅1厨1卫,103101758391,6,2017-09-24 22:00:12,2017-09-24,暂无数据,未上传房本照片,暂无数据,205,砖混结构, ,https://jn.lianjia.com/ershoufang/103101758391.html,暂无数据,低楼层,暂无数据
南 北,一梯两户,其他,0,27254,普通住宅,已购公房,https://jn.lianjia.com/xiaoqu/4511058201443/,暂无数据,暂无数据,67.88㎡,无,板楼,集中供暖,2室1厅1厨1卫,103101758575,6,2017-09-24 22:00:12,2017-09-24,暂无数据,未上传房本照片,暂无数据,185,砖混结构, 二环内,https://jn.lianjia.com/ershoufang/103101758575.html,暂无数据,高楼层,暂无数据
南,两梯四户,其他,0,21495,普通住宅,商品房,https://wh.lianjia.com/xiaoqu/3711063181024/,暂无数据,暂无数据,107㎡,有,板塔结合,,2室2厅1厨2卫,104100618420,38,2017-09-24 22:00:14,2017-09-22,暂无数据,未上传房本照片,暂无数据,230,钢混结构, 二至三环,https://wh.lianjia.com/ershoufang/104100618420.html,暂无数据,中楼层,暂无数据
南 北,一梯两户,精装,0,16854,普通住宅,商品房,https://wh.lianjia.com/xiaoqu/3711056674054/,共有,无抵押,178㎡,无,板楼,,3室2厅1厨2卫,104100621128,6,2017-09-24 22:00:15,2017-09-24,暂无数据,未上传房本照片,暂无数据,300,钢混结构, 二至三环,https://wh.lianjia.com/ershoufang/104100621128.html,暂无数据,高楼层,暂无数据
东南,两梯四户,其他,0,21446,普通住宅,商品房,https://wh.lianjia.com/xiaoqu/378872888905061/,暂无数据,暂无数据,83㎡,有,塔楼,,2室2厅1厨1卫,104100620328,32,2017-09-24 22:00:15,2017-09-24,暂无数据,未上传房本照片,暂无数据,178,钢混结构, 二至三环,https://wh.lianjia.com/ershoufang/104100620328.html,暂无数据,中楼层,暂无数据
南,一梯两户,其他,0,17886,普通住宅,商品房,https://wh.lianjia.com/xiaoqu/3711056666643/,暂无数据,暂无数据,123㎡,无,板楼,,3室2厅1厨2卫,104100619704,6,2017-09-24 22:00:15,2017-09-23,暂无数据,未上传房本照片,暂无数据,220,钢混结构, 二至三环,https://wh.lianjia.com/ershoufang/104100619704.html,暂无数据,中楼层,暂无数据
南 北,一梯两户,其他,0,14586,普通住宅,商品房,https://wh.lianjia.com/xiaoqu/3711056676538/,暂无数据,暂无数据,191.96㎡,无,板楼,,5室2厅1厨2卫,104100621410,6,2017-09-24 22:00:15,2017-09-24,暂无数据,未上传房本照片,暂无数据,280,钢混结构, 二至三环,https://wh.lianjia.com/ershoufang/104100621410.html,暂无数据,高楼层,暂无数据
南,一梯六十四户,其他,0,11200,普通住宅,商品房,https://wh.lianjia.com/xiaoqu/3716544985787569/,暂无数据,暂无数据,50㎡,暂无数据,板楼,,1室1厅1厨1卫,104100616940,5,2017-09-24 22:00:15,2017-09-22,暂无数据,未上传房本照片,暂无数据,56,钢混结构, 二至三环,https://wh.lianjia.com/ershoufang/104100616940.html,暂无数据,中楼层,暂无数据
南,五梯二十户,其他,0,18421,商住两用,商品房,https://wh.lianjia.com/xiaoqu/3711063198374/,暂无数据,暂无数据,38㎡,有,板楼,,2室2厅1厨1卫,104100621032,17,2017-09-24 22:00:15,2017-09-24,暂无数据,未上传房本照片,暂无数据,70,钢混结构, 二至三环,https://wh.lianjia.com/ershoufang/104100621032.html,暂无数据,中楼层,复式
东,两梯十四户,其他,0,19802,普通住宅,商品房,https://wh.lianjia.com/xiaoqu/3711060032524/,暂无数据,暂无数据,39.39㎡,有,板楼,,1室1厅1厨1卫,104100616953,18,2017-09-24 22:00:18,2017-09-22,暂无数据,未上传房本照片,暂无数据,78,钢混结构, 一环内,https://wh.lianjia.com/ershoufang/104100616953.html,暂无数据,中楼层,暂无数据
东南,六梯十五户,其他,0,17905,普通住宅,商品房,https://wh.lianjia.com/xiaoqu/378230618541890/,暂无数据,暂无数据,148㎡,有,塔楼,,3室2厅1厨2卫,104100619125,25,2017-09-24 22:00:18,2017-09-23,暂无数据,未上传房本照片,暂无数据,265,钢混结构, 一至二环,https://wh.lianjia.com/ershoufang/104100619125.html,暂无数据,中楼层,暂无数据
南,两梯六户,其他,0,32024,普通住宅,商品房,https://wh.lianjia.com/xiaoqu/3711060034013/,暂无数据,暂无数据,57.77㎡,有,板楼,,1室1厅1厨1卫,104100617590,30,2017-09-24 22:00:18,2017-09-22,暂无数据,未上传房本照片,暂无数据,185,钢混结构, 一环内,https://wh.lianjia.com/ershoufang/104100617590.html,暂无数据,高楼层,暂无数据
东南,两梯四户,其他,0,34941,普通住宅,商品房,https://wh.lianjia.com/xiaoqu/3711060034013/,暂无数据,暂无数据,85.86㎡,有,板楼,,2室2厅1厨1卫,104100618447,31,2017-09-24 22:00:19,2017-09-22,暂无数据,未上传房本照片,暂无数据,300,钢混结构, 一环内,https://wh.lianjia.com/ershoufang/104100618447.html,暂无数据,高楼层,暂无数据
南,一梯四户,其他,0,12410,普通住宅,商品房,https://jn.lianjia.com/xiaoqu/456966866357895/,暂无数据,暂无数据,86.22㎡,暂无数据,板楼,集中供暖,2室2厅1厨1卫,103101752140,32,2017-09-24 22:00:19,2017-09-23,暂无数据,未上传房本照片,暂无数据,107,钢混结构, 二环内,https://jn.lianjia.com/ershoufang/103101752140.html,暂无数据,高楼层,暂无数据
南,一梯四户,毛坯,0,15000,普通住宅,商品房,https://jn.lianjia.com/xiaoqu/4511059994650/,非共有,无抵押,80㎡,有,板楼,集中供暖,2室1厅1厨1卫,103101753220,27,2017-09-24 22:00:20,2017-09-23,暂无数据,未上传房本照片,暂无数据,120,钢混结构, 二环内,https://jn.lianjia.com/ershoufang/103101753220.html,暂无数据,中楼层,暂无数据
南 北,一梯两户,精装,0,32374,普通住宅,商品房,https://jn.lianjia.com/xiaoqu/4511058967092/,非共有,无抵押,145.18㎡,暂无数据,板楼,集中供暖,3室2厅1厨2卫,103101751973,5,2017-09-24 22:00:21,2017-09-23,2015-01-06,已上传房本照片,130.18㎡,470,钢混结构, ,https://jn.lianjia.com/ershoufang/103101751973.html,满两年,中楼层,平层
南,一梯四户,简装,0,16667,普通住宅,已购公房,https://jn.lianjia.com/xiaoqu/457511696223910/,非共有,暂无数据,60㎡,暂无数据,板楼,集中供暖,2室1厅1厨1卫,103101750252,6,2017-09-24 22:00:21,2017-09-22,暂无数据,未上传房本照片,暂无数据,100,钢混结构, ,https://jn.lianjia.com/ershoufang/103101750252.html,暂无数据,中楼层,暂无数据
南 北,一梯六户,其他,0,27174,普通住宅,商品房,https://wh.lianjia.com/xiaoqu/3711099882427/,暂无数据,暂无数据,46㎡,暂无数据,板楼,,1室1厅1厨1卫,104100621096,32,2017-09-24 22:00:22,2017-09-24,暂无数据,未上传房本照片,暂无数据,125,钢混结构, 二至三环,https://wh.lianjia.com/ershoufang/104100621096.html,暂无数据,低楼层,暂无数据
南,一梯四户,简装,0,16191,普通住宅,商品房,https://wh.lianjia.com/xiaoqu/3715100759805480/,非共有,有抵押 30万元,64.85㎡,暂无数据,板楼,,2室1厅1厨1卫,104100619143,11,2017-09-24 22:00:26,2017-09-23,暂无数据,未上传房本照片,暂无数据,105,钢混结构, 二至三环,https://wh.lianjia.com/ershoufang/104100619143.html,暂无数据,低楼层,平层
南 北,两梯三户,精装,0,22292,普通住宅,商品房,https://jn.lianjia.com/xiaoqu/4511058068048/,共有,有抵押,134.58㎡,有,板楼,集中供暖,3室2厅1厨2卫,103101749228,17,2017-09-24 22:00:53,2017-09-22,暂无数据,未上传房本照片,暂无数据,300,钢混结构, ,https://jn.lianjia.com/ershoufang/103101749228.html,暂无数据,低楼层,暂无数据
南 北,一梯两户,简装,0,16418,普通住宅,已购公房,https://jn.lianjia.com/xiaoqu/4511058371513/,非共有,暂无数据,67㎡,无,板楼,自供暖,2室1厅1厨1卫,103101755567,7,2017-09-24 22:00:54,2017-09-24,暂无数据,未上传房本照片,暂无数据,110,砖混结构, ,https://jn.lianjia.com/ershoufang/103101755567.html,暂无数据,中楼层,暂无数据
南,一梯两户,其他,0,15972,普通住宅,已购公房,https://jn.lianjia.com/xiaoqu/457532357103552/,暂无数据,暂无数据,72㎡,无,板楼,自供暖,3室2厅1厨1卫,103101755858,5,2017-09-24 22:00:55,2017-09-24,暂无数据,未上传房本照片,暂无数据,115,砖混结构, ,https://jn.lianjia.com/ershoufang/103101755858.html,暂无数据,高楼层,暂无数据
南 北,一梯两户,其他,0,16071,普通住宅,已购公房,https://jn.lianjia.com/xiaoqu/4511058386110/,暂无数据,暂无数据,56㎡,无,板楼,自供暖,1室2厅1厨1卫,103101756577,6,2017-09-24 22:00:57,2017-09-24,暂无数据,未上传房本照片,暂无数据,90,砖混结构, ,https://jn.lianjia.com/ershoufang/103101756577.html,暂无数据,中楼层,暂无数据
南 北,一梯三户,其他,0,15355,普通住宅,已购公房,https://jn.lianjia.com/xiaoqu/4511058386110/,非共有,暂无数据,68.38㎡,无,板楼,自供暖,3室1厅1厨1卫,103101756030,6,2017-09-24 22:00:58,2017-09-24,2007-02-26,已上传房本照片,62.16㎡,105,砖混结构, ,https://jn.lianjia.com/ershoufang/103101756030.html,满五年,中楼层,暂无数据
南 北,一梯三户,其他,0,18810,普通住宅,已购公房,https://jn.lianjia.com/xiaoqu/458174638740413/,暂无数据,暂无数据,84㎡,无,板楼,集中供暖,2室2厅1厨1卫,103101756798,6,2017-09-24 22:00:58,2017-09-24,暂无数据,未上传房本照片,暂无数据,158,砖混结构, ,https://jn.lianjia.com/ershoufang/103101756798.html,暂无数据,高楼层,暂无数据
南,两梯四户,其他,0,22947,普通住宅,商品房,https://jn.lianjia.com/xiaoqu/4511058068048/,非共有,有抵押 20万元 招商银行 客户偿还,95㎡,有,塔楼,集中供暖,2室2厅1厨1卫,103101757172,22,2017-09-24 22:01:01,2017-09-24,暂无数据,未上传房本照片,暂无数据,218,钢混结构, ,https://jn.lianjia.com/ershoufang/103101757172.html,暂无数据,中楼层,暂无数据
南 北,一梯两户,其他,0,18761,普通住宅,商品房,https://jn.lianjia.com/xiaoqu/456966730043811/,非共有,暂无数据,239.86㎡,暂无数据,板楼,集中供暖,4室3厅1厨3卫,103101749645,11,2017-09-24 22:01:02,2017-09-22,2017-08-03,已上传房本照片,216.36㎡,450,钢混结构, 二环外,https://jn.lianjia.com/ershoufang/103101749645.html,暂无数据,中楼层,暂无数据
南 北,一梯三户,其他,0,22892,普通住宅,商品房,https://jn.lianjia.com/xiaoqu/4511059505310/,暂无数据,暂无数据,83㎡,暂无数据,板楼,集中供暖,2室2厅1厨1卫,103101758001,11,2017-09-24 22:01:03,2017-09-24,暂无数据,未上传房本照片,暂无数据,190,钢混结构, ,https://jn.lianjia.com/ershoufang/103101758001.html,暂无数据,中楼层,暂无数据
南 北,一梯三户,精装,0,23173,普通住宅,商品房,https://jn.lianjia.com/xiaoqu/4511059505310/,非共有,有抵押 30万元 公积金 客户偿还,123.42㎡,暂无数据,板楼,集中供暖,3室2厅1厨2卫,103101757393,11,2017-09-24 22:01:05,2017-09-24,2015-10-21,已上传房本照片,103.32㎡,286,钢混结构, ,https://jn.lianjia.com/ershoufang/103101757393.html,暂无数据,低楼层,暂无数据
东,三梯十八户,简装,0,88000,普通住宅,商品房,https://bj.lianjia.com/xiaoqu/1111027380068/,非共有,有抵押 280000万元 业主自还,51.25㎡,有,板塔结合,自供暖,1室1厅1厨1卫,101102114383,18,2017-09-24 22:01:06,2017-09-23,2009-03-24,已上传房本照片,39.47㎡,451,钢混结构, 二环内,https://bj.lianjia.com/ershoufang/101102114383.html,满五年,高楼层,平层
南,两梯四户,其他,0,33725,普通住宅,商品房,https://jn.lianjia.com/xiaoqu/4511100853241/,暂无数据,暂无数据,97.85㎡,有,板楼,集中供暖,2室2厅1厨1卫,103101749772,27,2017-09-24 22:01:12,2017-09-22,暂无数据,未上传房本照片,暂无数据,330,钢混结构, ,https://jn.lianjia.com/ershoufang/103101749772.html,暂无数据,中楼层,暂无数据
南 北,一梯两户,精装,0,18235,普通住宅,商品房,https://jn.lianjia.com/xiaoqu/457009157262721/,非共有,无抵押,85㎡,无,板楼,自供暖,3室1厅1厨1卫,103101749736,6,2017-09-24 22:01:12,2017-09-22,暂无数据,未上传房本照片,暂无数据,155,钢混结构, ,https://jn.lianjia.com/ershoufang/103101749736.html,暂无数据,中楼层,暂无数据
西,一梯四户,其他,0,44507,普通住宅,商品房,https://jn.lianjia.com/xiaoqu/457013732725169/,暂无数据,暂无数据,35.5㎡,无,板楼,集中供暖,1室1厅1厨1卫,103101750061,7,2017-09-24 22:01:12,2017-09-22,暂无数据,未上传房本照片,暂无数据,158,砖混结构, ,https://jn.lianjia.com/ershoufang/103101750061.html,暂无数据,高楼层,暂无数据
南 北,两梯四户,其他,0,22674,普通住宅,商品房,https://jn.lianjia.com/xiaoqu/4511059316308/,非共有,暂无数据,59.54㎡,有,板楼,集中供暖,2室1厅1厨1卫,103101753320,20,2017-09-24 22:01:12,2017-09-23,2015-07-27,已上传房本照片,45.38㎡,135,钢混结构, ,https://jn.lianjia.com/ershoufang/103101753320.html,满两年,高楼层,暂无数据
南,一梯两户,其他,0,19241,普通住宅,商品房,https://wh.lianjia.com/xiaoqu/3711058893107/,暂无数据,暂无数据,57.17㎡,暂无数据,板楼,,2室1厅1厨1卫,104100618334,8,2017-09-24 22:01:17,2017-09-22,暂无数据,未上传房本照片,暂无数据,110,钢混结构, ,https://wh.lianjia.com/ershoufang/104100618334.html,暂无数据,中楼层,暂无数据
南,两梯六户,精装,0,20748,普通住宅,商品房,https://jn.lianjia.com/xiaoqu/4511059316308/,非共有,有抵押 10万元 工商 业主自还,58.8㎡,有,板楼,集中供暖,2室1厅1厨1卫,103101755442,15,2017-09-24 22:01:36,2017-09-24,暂无数据,未上传房本照片,暂无数据,122,钢混结构, ,https://jn.lianjia.com/ershoufang/103101755442.html,暂无数据,低楼层,暂无数据
南,一梯三户,其他,0,19048,普通住宅,已购公房,https://jn.lianjia.com/xiaoqu/458174638740413/,暂无数据,暂无数据,63㎡,无,板楼,集中供暖,2室1厅1厨1卫,103101754639,5,2017-09-24 22:01:50,2017-09-23,暂无数据,未上传房本照片,暂无数据,120,砖混结构, ,https://jn.lianjia.com/ershoufang/103101754639.html,暂无数据,中楼层,暂无数据
南 北,一梯两户,精装,0,18419,普通住宅,商品房,https://jn.lianjia.com/xiaoqu/4511058394265/,非共有,有抵押 10万元 建行 业主自还,140.07㎡,无,板楼,集中供暖,3室2厅1厨2卫,103101749107,7,2017-09-24 22:01:50,2017-09-22,2010-02-01,已上传房本照片,127.56㎡,258,钢混结构, ,https://jn.lianjia.com/ershoufang/103101749107.html,满五年,低楼层,暂无数据
南,一梯三户,简装,0,16063,普通住宅,已购公房,https://jn.lianjia.com/xiaoqu/4511060280580/,非共有,有抵押 33万元 客户偿还,46.69㎡,无,板楼,自供暖,2室0厅1厨1卫,103101753908,4,2017-09-24 22:01:51,2017-09-23,2017-02-10,已上传房本照片,暂无数据,75,砖混结构, ,https://jn.lianjia.com/ershoufang/103101753908.html,暂无数据,低楼层,暂无数据
南 北,一梯三户,其他,0,13766,普通住宅,已购公房,https://jn.lianjia.com/xiaoqu/4511058381508/,暂无数据,暂无数据,77㎡,无,板楼,自供暖,3室1厅1厨1卫,103101749933,6,2017-09-24 22:01:59,2017-09-22,暂无数据,未上传房本照片,暂无数据,106,钢混结构, ,https://jn.lianjia.com/ershoufang/103101749933.html,暂无数据,高楼层,暂无数据
